image_path,en_caption,caption_es,caption_zh,caption_ur
/content/flickr30k_images/1020651753.jpg,A white dog is trying to catch a ball in midair over a grassy field .,Un perro blanco está tratando de atrapar una pelota en el aire sobre un campo de hierba.,一只白狗试图在半空中 在一个草地上钓到一个球,ایک سفید کتا کو وسط میں گھاس کے ایک کھیت پر لٹکانے کی کوشش کر رہا ہے ۔
/content/flickr30k_images/1021293940.jpg,Two men are hiking in a forest where snow is partially covering the ground .,Dos hombres están haciendo senderismo en un bosque donde la nieve está cubriendo parcialmente el suelo.,"两人正在森林中徒步旅行,",اِن میں سے دو آدمی ایک جنگل میں رہتے ہیں جہاں برف زمین پر گِرا دیا جاتا ہے ۔
/content/flickr30k_images/1021332107.jpg,"An elderly man with facial hair and glasses , standing in his living room holding a hutch cabinet with glass doors .","Un anciano con pelo facial y gafas , de pie en su sala de estar con un gabinete de cabaña con puertas de cristal .","一个长着面部毛发和眼镜的老人, 站在起居室里,",ایک عمررسیدہ شخص چہرے کے بال اور پُرانے کمرے میں کھڑے ہوکر اپنے کمرے کو شیشے کے دروازے سے چُھو لیتا ہے ۔
/content/flickr30k_images/1021439420.jpg,"two guys sitting on the floor , with the guy in the green jacket reading a piece of paper .","dos chicos sentados en el suelo, con el tipo en la chaqueta verde leyendo un pedazo de papel.","两个家伙坐在地板上, 和那个穿绿色夹克的家伙 在看一张纸。",دو لوگ فرش پر بیٹھے ہوئے آدمی کے ساتھ، ہرے رنگ میں کاغذ کا ایک ٹکڑا پڑھا.
/content/flickr30k_images/1021442086.jpg,"A bearded man wearing glasses , a red shirt , and a hat is reading a map while sitting in a car .","Un hombre barbudo con gafas , una camisa roja , y un sombrero está leyendo un mapa mientras se sienta en un coche .",戴着眼镜、红衬衫、戴帽子的胡子男子坐在车里时正在看地图。,داڑھی رکھنے والا داڑھی ، لال رنگ اور ٹوپی گاڑی میں بیٹھے وقت ایک نقشے کی تلاوت کر رہا ہے ۔
/content/flickr30k_images/1022454332.jpg,a large lake with a lone duck swimming in it with several people around the edge of it .,un gran lago con un pato solitario nadando en él con varias personas alrededor del borde de él.,"湖边有一只独鸭, 周围有好几个人。",اِس جھیل میں ایک بہت بڑی جھیل ہے جس میں اِس پر سوار بہت سے لوگ اِسے اِس کے گرد گِرا دیتے ہیں ۔
/content/flickr30k_images/1022454428.jpg,"A couple and an infant , being held by the male , sitting next to a pond with a nearby stroller .","Una pareja y un bebé, siendo sostenido por el macho, sentado junto a un estanque con un cochecito cercano.","坐在池塘旁, 旁边有一辆行车。",ایک جوڑا اور ایک بچہ اُس کے پاس کھڑا ہو کر اُس کے قریب ایک بُرج کے پاس بیٹھے اور اُس کے پاس بیٹھ گیا ۔
/content/flickr30k_images/102268204.jpg,Three men are standing at night near a black car near a shelter filled with bicycles .,Tres hombres están de pie por la noche cerca de un coche negro cerca de un refugio lleno de bicicletas.,"三名男子在晚上站在一辆黑色汽车附近,",تین آدمی رات کے وقت ایک سیاہ کار کے قریب کھڑے ہیں ۔
/content/flickr30k_images/1022975728.jpg,A black lab with tags frolicks in the water .,Un laboratorio negro con etiquetas frolicks en el agua .,一个黑色的实验室 上面贴着水面上的斑点,پانی میں سیاہ رنگ کے کھیلوں سے بنے ہوئے کھیلوں کے ساتھ.
/content/flickr30k_images/102351840.jpg,A man is drilling through the frozen ice of a pond .,Un hombre está perforando a través del hielo congelado de un estanque.,一个人正在钻探一个池塘冰冻的冰层,اِس کی وجہ یہ ہے کہ اُس نے اُن سے کہا : ” اَے [ یہوواہ ] !
/content/flickr30k_images/1024138940.jpg,Two different breeds of brown and white dogs play on the beach .,Dos razas diferentes de perros marrones y blancos juegan en la playa.,两种不同的棕色和白色狗 在海滩上玩耍。,سبز اور سفید کتوں کی دو مختلف اقسام ساحل پر کھیل رہی ہیں ۔
/content/flickr30k_images/102455176.jpg,an ice climber in a blue jacket and black pants is scaling a frozen ice wall .,un escalador de hielo en una chaqueta azul y pantalones negros está escalando una pared de hielo congelada.,穿蓝色夹克的登冰员 黑裤子在铺冰墙,نیلے رنگ کی برف اور کالی ناک کی دیوار میں برف کی برف پھیل رہی ہے ۔
/content/flickr30k_images/1024613706.jpg,Two young men and a young lady walk through a field near the water .,Dos jóvenes y una jovencita caminan por un campo cerca del agua.,两名青年男子和一名年轻女子在水边的田里走过。,دو نوجوان اور ایک نوجوان عورت پانی کے قریب ایک کھیت میں چل رہی ہیں ۔
/content/flickr30k_images/102520526.jpg,"A man in black attire shovels snow into the street , disregarding all public safety .","Un hombre con atuendo negro palas de nieve en la calle, sin tener en cuenta toda la seguridad pública.","身穿黑色衣服的男人在街上下雪,",سیاہ لباس میں ایک شخص گلی میں برف‌باری رہتا ہے اور ہر عوامی حفاظتی حفاظت کو نظرانداز کرتا ہے ۔
/content/flickr30k_images/102575576.jpg,A couple in their wedding attire stand behind a table with a wedding cake and flowers .,Una pareja en su traje de boda se paran detrás de una mesa con un pastel de boda y flores.,一对穿着婚纱的夫妇站在桌子后面 拿着结婚蛋糕和鲜花,شادی کیک کیک اور پھولوں کے ساتھ ایک جوڑا اپنی شادی کیک کے ساتھ پیچھے کھڑا رہتا ہے ۔
/content/flickr30k_images/102617084.jpg,"Five snowmobile riders all wearing helmets and goggles line up in a snowy clearing in a forest in front of their snowmobiles ; they are all wearing black snow pants and from left to right they are wearing a black coat , white coat , red coat , blue coat , and black coat .","Cinco motos de nieve jinetes todos con cascos y gafas se alinean en un claro de nieve en un bosque delante de sus motos de nieve; todos están usando pantalones de nieve negro y de izquierda a derecha están usando un abrigo negro, abrigo blanco, abrigo rojo, abrigo azul, y abrigo negro.","5名骑雪车的骑手都穿着头盔和护目镜, 穿着黑色雪裤, 从左到右穿黑色大衣、白色大衣、红色大衣、蓝色大衣和黑色大衣。",برف کے کرنی سب پر اندھیرا چھا جاتا ہے اور برف کے سائے میں برف‌باری کی شکل اختیار کر لیتا ہے ؛ یہ سب سفید برف اور دائیں بازوؤں سے نکل کر دائیں ، سفید رنگ ، سفید رنگ ، سفید رنگ ، سفید رنگ‌برنگے رنگ ، سفید رنگ اور سفید رنگ کے سفید رنگ پہنے ہوئے ہیں ۔
/content/flickr30k_images/1026685415.jpg,A black dog carries a green toy in his mouth as he walks through the grass .,Un perro negro lleva un juguete verde en su boca mientras camina a través de la hierba.,一只黑狗在穿过草地时嘴里拿着绿色玩具。,جب وہ گھاس سے گزرتا ہے تو اُس کے مُنہ میں سبز سبز کتا ہوتا ہے ۔
/content/flickr30k_images/1026792563.jpg,A group of woman and children are standing or sitting in front of rows of vegetables .,Un grupo de mujeres y niños están de pie o sentados delante de filas de verduras .,一群妇女和儿童站在或坐在一排蔬菜前面。,عورت اور بچوں کا ایک گروہ سبزیوں کی قطاروں کے سامنے بیٹھے ہوئے رہتا ہے ۔
/content/flickr30k_images/1027149103.jpg,A band is playing in front of an audience and the singer is wearing an orange shirt and has tattoos on his arm .,Una banda está tocando delante de un público y el cantante está usando una camisa naranja y tiene tatuajes en su brazo.,"乐队在观众面前演奏, 歌手穿着橙色衬衫, 手臂上有纹身。",ایک گروہ سامعین کے سامنے کھیل رہا ہے اور اُن کے بازو پر ایک نادر قمیض پہن رہا ہے ۔
/content/flickr30k_images/1027211271.jpg,A young woman with short blond-hair wearing jeans and a striped long-sleeved sweater jumping in midair on a skateboard with trees in the background .,Una joven con pelo rubio corto con vaqueros y un suéter de manga larga a rayas saltando en el aire en una patineta con árboles en el fondo .,"身穿牛仔裤和一件长袖长袖毛衣的金发短发年轻女子在半空中跳上滑板,",ایک نوجوان عورت جو مختصر سا سا سا لباس پہنتا ہے اور ایک لمبا سا لباس پہنتا ہے جو پس منظر میں درختوں کے ساتھ ایک دیوار پر بیٹھتا ہے ۔
/content/flickr30k_images/1028205764.jpg,A man and a little boy in blue life jackets are rowing a yellow canoe .,Un hombre y un niño en chalecos salvavidas azules están remando una canoa amarilla.,一个穿蓝色救生衣的男人和一个小男孩 正在划一条黄色独木舟,ایک آدمی اور نیلے زندگی میں چھوٹے لڑکے زرد رنگ کی قطاروں میں قطاروں میں کھڑے ہیں ۔
/content/flickr30k_images/102851549.jpg,A little boy looks at the camera while a woman behind him seems to be laughing very hard and the woman on the right has a big smile on her face .,Un niño pequeño mira a la cámara mientras una mujer detrás de él parece estar riendo muy fuerte y la mujer de la derecha tiene una gran sonrisa en su cara.,"一个小男孩看着摄像机, 而他身后一个女人似乎笑得很厉害, 右边的女人脸上笑容很大。",ایک چھوٹا لڑکا اُس کے پیچھے ایک عورت کو دیکھتا ہے جب وہ اُس کے پیچھے چلتی ہے اور اُس عورت کو اُس کے چہرے پر بہت غصہ آتا ہے ۔
/content/flickr30k_images/102860573.jpg,A construction site on a street with three men working .,Un sitio de construcción en una calle con tres hombres trabajando.,"街上一个建筑工地,有三个男人在工作。",ایک سڑک پر تین آدمیوں کے ساتھ ایک عمارت تعمیر کر رہا ہے.
/content/flickr30k_images/10287332.jpg,Two men sitting on the roof of a house while another one stands on a ladder .,Dos hombres sentados en el techo de una casa mientras que otro se para en una escalera.,"两人坐在房子屋顶上,另一人站在梯子上。",دو آدمی ایک گھر کی چھت پر بیٹھے ہوئے ایک دوسرے کی چھت پر کھڑے ہیں ۔
/content/flickr30k_images/1028982826.jpg,"Two men , one younger guy with a yellow shirt that has luggage and the other and older guy , are sitting on a bench in front of a large building that has a billboard for glasses and sunglasses .","Dos hombres , un chico más joven con una camisa amarilla que tiene equipaje y el otro y el hombre mayor , están sentados en un banco en frente de un gran edificio que tiene una cartelera para gafas y gafas de sol .","两名男子, 一名身着黄衬衫的年轻人携带行李, 另一名老人坐在大楼前的长凳上,",دو مرد، ایک سفید چہرے کے ساتھ، ایک جوان آدمی جس کے پاس سامان ہے اور دوسرے اور بڑے آدمی، ایک بڑی عمارت کے سامنے بیٹھ رہے ہیں
